cust_id,name,gender,phone,email,age,state,customer_group
1539,Cynthia Sanchez,Female,09652966087,cynthiasanchez69@gmail.com,65,Oyo,Group 1
1540,Seth Harris,Male,07877288706,sethharris88@hotmail.com,27,Ogun,Group 2
1541,Amy Collins,Male,08640861440,amycollins45@yahoo.com,55,Ogun,Group 1
1542,Robert Allison,Female,09615290055,robertallison38@gmail.com,19,Kwara,Group 2
1543,Blake Stewart II,Female,09846258303,blakestewartii73@hotmail.com,58,Ogun,Group 1
1544,Shannon Parker,Female,07862267685,shannonparker14@gmail.com,15,Ondo,Group 2
1545,Andrea Atkinson,Female,07555894009,andreaatkinson93@yahoo.com,23,Ekiti,Group 1
1546,Thomas Griffin,Female,08491782321,thomasgriffin78@yahoo.com,45,Osun,Group 2
1547,Gabriella Garcia,Female,09453376028,gabriellagarcia36@gmail.com,53,Lagos,Group 1
1548,Julia Martinez,Male,08706664510,juliamartinez61@hotmail.com,43,Oyo,Group 1
1549,Kelsey Mays DDS,Male,09966503350,kelseymaysdds97@hotmail.com,20,Ondo,Group 1
1550,James Duran,Female,09677939457,jamesduran80@hotmail.com,54,Oyo,Group 1
1551,James Estes,Female,08939354960,jamesestes63@yahoo.com,46,Oyo,Group 1
1552,Kimberly Thompson,Female,09166544467,kimberlythompson79@gmail.com,60,Ogun,Group 1
1553,Joshua Walker,Male,08675719100,joshuawalker49@hotmail.com,19,Kwara,Group 1
1554,Laurie Russell,Male,07683996632,laurierussell2@gmail.com,62,Ekiti,Group 2
1555,Peter Galloway,Male,08831348102,petergalloway58@hotmail.com,22,Cross River,Group 2
1556,Whitney Goodwin,Male,08546644700,whitneygoodwin48@hotmail.com,17,Oyo,Group 2
1557,Daniel Walker,Female,07616190637,danielwalker35@hotmail.com,32,Ogun,Group 1
1558,Adam Sheppard,Male,08618903503,adamsheppard95@yahoo.com,39,Lagos,Group 1
1559,Michael Smith,Male,07890761971,michaelsmith19@yahoo.com,32,Kwara,Group 2
1560,Rachael Harvey,Male,09122489314,rachaelharvey24@gmail.com,43,Cross River,Group 2
1561,Mary Neal,Female,07997928403,maryneal15@yahoo.com,49,Abuja,Group 2
1562,April Gonzalez,Male,07263984305,aprilgonzalez36@gmail.com,48,Abuja,Group 1
1563,Seth Fletcher,Male,08215115794,sethfletcher2@hotmail.com,70,Ogun,Group 2
1564,Laura Salas,Male,09409367511,laurasalas2@hotmail.com,38,Lagos,Group 2
1565,William Sparks,Female,09474534963,williamsparks70@gmail.com,75,Ogun,Group 2
1566,Kelsey Moran,Male,09453829678,kelseymoran80@hotmail.com,74,Lagos,Group 1
1567,Robert Grant,Female,08036460872,robertgrant62@gmail.com,74,Osun,Group 2
1568,Eric Cook,Female,07424585527,ericcook26@yahoo.com,72,Cross River,Group 1
1569,Darrell Gregory,Female,07786929704,darrellgregory60@hotmail.com,75,Ondo,Group 1
1570,Jonathan Camacho,Male,09450918853,jonathancamacho76@hotmail.com,20,Lagos,Group 1
1571,Mark Campbell,Male,07337378764,markcampbell51@gmail.com,45,Cross River,Group 2
1572,Sarah Mitchell,Female,08055936548,sarahmitchell59@hotmail.com,41,Cross River,Group 2
1573,Ryan Carlson,Female,07381334350,ryancarlson44@gmail.com,32,Osun,Group 2
1574,Denise Smith,Female,09256568430,denisesmith28@yahoo.com,45,Oyo,Group 1
1575,Teresa Smith,Female,07699893997,teresasmith77@hotmail.com,55,Osun,Group 2
1576,Carrie Gray,Male,09981513144,carriegray4@gmail.com,26,Kwara,Group 1
1577,Jonathan Young,Male,09383616154,jonathanyoung21@gmail.com,22,Osun,Group 1
1578,Reginald Burnett,Female,07112805337,reginaldburnett54@hotmail.com,24,Lagos,Group 2
1579,Crystal Nguyen,Male,07191126646,crystalnguyen29@hotmail.com,58,Osun,Group 1
1580,Joseph Evans,Female,09268708536,josephevans93@gmail.com,44,Ondo,Group 1
1581,Cesar Walker,Female,07589181855,cesarwalker25@gmail.com,47,Ondo,Group 1
1582,Kenneth Powell,Female,08505180149,kennethpowell29@yahoo.com,73,Lagos,Group 1
1583,Jackie Robinson,Female,08677305179,jackierobinson37@gmail.com,32,Cross River,Group 1
1584,Michelle Hall,Female,08308839399,michellehall61@yahoo.com,57,Abuja,Group 2
1585,Jason Burnett,Male,07278830511,jasonburnett40@yahoo.com,75,Oyo,Group 1
1586,Paul Clark,Male,07805999564,paulclark77@yahoo.com,26,Oyo,Group 2
1587,Holly Anderson,Male,08777849200,hollyanderson32@gmail.com,47,Kwara,Group 1
1588,Amanda Brooks,Male,08849263140,amandabrooks89@yahoo.com,71,Lagos,Group 1
1589,Kimberly Rodriguez,Female,07582241305,kimberlyrodriguez29@yahoo.com,70,Ekiti,Group 1
1590,Dylan Wong,Male,09060859338,dylanwong31@hotmail.com,15,Ondo,Group 1
1591,Charles Wright,Male,09063780870,charleswright60@yahoo.com,66,Ogun,Group 1
1592,Michelle Wilson MD,Male,07248288142,michellewilsonmd33@hotmail.com,74,Ogun,Group 2
1593,Patrick Poole,Female,08513973262,patrickpoole67@hotmail.com,15,Ekiti,Group 2
1594,Thomas Aguilar,Female,09640079094,thomasaguilar56@yahoo.com,36,Oyo,Group 2
1595,William Griffith,Male,07748375438,williamgriffith6@gmail.com,22,Abuja,Group 2
1596,Dr. Bryan Thomas,Male,07480167080,dr.bryanthomas74@yahoo.com,57,Lagos,Group 1
1597,Charles George,Female,09807445130,charlesgeorge30@hotmail.com,38,Ondo,Group 1
1598,Jason Schwartz DDS,Female,09220632626,jasonschwartzdds90@yahoo.com,15,Ogun,Group 1
1599,Ronald Anderson,Female,09406652065,ronaldanderson29@yahoo.com,39,Osun,Group 2
1600,Catherine Garcia,Male,08427140572,catherinegarcia31@hotmail.com,44,Lagos,Group 1
1601,Jeffrey Castillo,Male,09437056825,jeffreycastillo58@yahoo.com,31,Ogun,Group 1
1602,Brian Gonzales,Male,09340501190,briangonzales26@yahoo.com,73,Ekiti,Group 1
1603,Julie Hall,Male,09945773412,juliehall42@yahoo.com,24,Kwara,Group 1
1604,Christina Collins,Male,09426994076,christinacollins10@gmail.com,35,Lagos,Group 1
1605,Ryan Lee,Female,07959339888,ryanlee65@gmail.com,63,Cross River,Group 2
1606,Mark Miller,Female,09381808644,markmiller21@gmail.com,68,Ondo,Group 2
1607,Theresa Wagner,Female,09841684601,theresawagner54@yahoo.com,73,Osun,Group 2
1608,Cindy Williams,Female,08102434175,cindywilliams40@gmail.com,40,Cross River,Group 1
1609,Michelle Cole,Female,09213375885,michellecole72@yahoo.com,49,Kwara,Group 2
1610,Russell Jones,Female,08244983421,russelljones9@hotmail.com,16,Lagos,Group 2
1611,Jacqueline Olson,Female,08928831996,jacquelineolson49@yahoo.com,62,Oyo,Group 1
1612,David Scott,Female,08429958350,davidscott59@hotmail.com,48,Ekiti,Group 1
1613,Kristin Navarro,Female,09026560067,kristinnavarro45@yahoo.com,69,Osun,Group 1
1614,Michelle Randall,Female,09357147517,michellerandall37@gmail.com,55,Oyo,Group 2
1615,Tanya Schmidt,Male,09248840902,tanyaschmidt76@yahoo.com,66,Cross River,Group 2
1616,Matthew Rivera,Male,07384575315,matthewrivera21@hotmail.com,66,Abuja,Group 2
1617,Mr. Derek Martinez,Female,08143641090,mr.derekmartinez78@yahoo.com,36,Cross River,Group 2
1618,Christina Stewart,Female,08651160921,christinastewart98@gmail.com,17,Oyo,Group 1
1619,Paul Walter,Female,09848752102,paulwalter1@yahoo.com,68,Cross River,Group 2
1620,Janet Jackson,Male,09411434902,janetjackson67@yahoo.com,66,Abuja,Group 1
1621,Gloria Allen,Male,07722980131,gloriaallen27@hotmail.com,25,Abuja,Group 1
1622,Sandra King,Female,07803470987,sandraking10@gmail.com,62,Cross River,Group 2
1623,Gail Edwards,Female,07776936026,gailedwards32@yahoo.com,36,Osun,Group 1
1624,David Kim,Male,09612794977,davidkim77@gmail.com,56,Kwara,Group 1
1625,Mark Cuevas,Male,08578645093,markcuevas56@hotmail.com,59,Ogun,Group 2
1626,Paige Harrison,Male,09005931778,paigeharrison65@gmail.com,19,Osun,Group 2
1627,Amy Johnson,Female,08410322086,amyjohnson71@hotmail.com,48,Ogun,Group 1
1628,Daniel Thompson,Female,07427672621,danielthompson13@hotmail.com,29,Kwara,Group 1
1629,Anne Lucero,Female,08241331312,annelucero51@yahoo.com,48,Ekiti,Group 1
1630,Russell Holmes MD,Male,09679845896,russellholmesmd37@yahoo.com,64,Abuja,Group 2
1631,Debra Scott,Male,08223116905,debrascott62@gmail.com,69,Abuja,Group 1
1632,April Rhodes,Male,08084197641,aprilrhodes88@hotmail.com,20,Abuja,Group 1
1633,John Jones,Female,08035710126,johnjones84@hotmail.com,24,Oyo,Group 1
1634,Jonathan Dixon,Female,09837502116,jonathandixon49@hotmail.com,68,Cross River,Group 1
1635,Tina Bowen,Female,07995223616,tinabowen68@hotmail.com,24,Osun,Group 2
1636,Katherine Williams,Male,08100146623,katherinewilliams34@yahoo.com,23,Oyo,Group 1
1637,Sean Ramirez,Male,08209003185,seanramirez48@gmail.com,20,Ogun,Group 2
1638,Elaine Harper,Female,08950946516,elaineharper38@gmail.com,70,Ondo,Group 1
1639,Tara Wright,Male,09569244881,tarawright52@gmail.com,65,Osun,Group 2
1640,Steven Bishop,Female,08847839137,stevenbishop3@hotmail.com,57,Abuja,Group 2
1641,Ryan Barnett,Female,07226050230,ryanbarnett27@yahoo.com,75,Cross River,Group 2
1642,Jason Wu,Male,09826823584,jasonwu76@hotmail.com,59,Abuja,Group 1
1643,Vincent Thomas,Male,09362748939,vincentthomas39@gmail.com,51,Abuja,Group 2
1644,Kelli Mckenzie,Male,08358147122,kellimckenzie39@gmail.com,53,Abuja,Group 1
1645,Justin Adams,Female,07195784311,justinadams89@yahoo.com,51,Osun,Group 1
1646,Dennis Smith,Female,07432302329,dennissmith81@yahoo.com,37,Oyo,Group 1
1647,George Clark,Male,07705129977,georgeclark21@hotmail.com,31,Abuja,Group 1
1648,Elizabeth Wood,Male,07965613594,elizabethwood88@hotmail.com,42,Kwara,Group 1
1649,Angela Copeland,Female,08902947146,angelacopeland58@gmail.com,47,Abuja,Group 1
1650,Ashley Williams,Female,09592481327,ashleywilliams55@gmail.com,72,Oyo,Group 1
1651,Edward Miller,Female,09640083122,edwardmiller69@gmail.com,67,Abuja,Group 1
1652,Christopher Green,Female,07384377962,christophergreen99@hotmail.com,67,Oyo,Group 1
1653,Julia Guerrero,Female,08844189199,juliaguerrero4@yahoo.com,33,Oyo,Group 1
1654,Marcus Hayes,Male,08189517621,marcushayes33@gmail.com,58,Ondo,Group 2
1655,Calvin Dawson,Male,09254689177,calvindawson71@yahoo.com,53,Cross River,Group 1
1656,John Black,Male,09259871304,johnblack71@gmail.com,25,Cross River,Group 1
1657,Ashley Smith,Female,09323351905,ashleysmith77@gmail.com,29,Lagos,Group 1
1658,Heather Morris,Female,08654880099,heathermorris31@gmail.com,46,Abuja,Group 1
1659,Jose Myers,Female,08478108646,josemyers58@hotmail.com,25,Ogun,Group 1
1660,Robert Walsh,Male,09012026514,robertwalsh72@yahoo.com,52,Ekiti,Group 2
1661,Joann Sanchez,Female,08432684929,joannsanchez99@gmail.com,65,Kwara,Group 1
1662,Katherine Allen,Female,07808748177,katherineallen16@gmail.com,52,Ondo,Group 1
1663,Kimberly Peterson,Female,07261111391,kimberlypeterson89@yahoo.com,74,Oyo,Group 1
1664,Christopher Thompson,Male,09472021224,christopherthompson68@yahoo.com,68,Kwara,Group 1
1665,Brett Brown,Female,09037790503,brettbrown30@hotmail.com,76,Ondo,Group 1
1666,Sierra Grant,Female,07459208754,sierragrant64@hotmail.com,31,Kwara,Group 2
1667,Nicole Landry,Male,09534461812,nicolelandry83@gmail.com,33,Oyo,Group 2
1668,Timothy Ramirez,Male,07254189911,timothyramirez94@gmail.com,51,Ogun,Group 2
1669,Maria Randall,Male,07596431027,mariarandall62@hotmail.com,21,Abuja,Group 2
1670,Victoria Bright,Female,09946787168,victoriabright37@hotmail.com,24,Ekiti,Group 2
1671,Joanna Callahan,Male,08442091687,joannacallahan47@hotmail.com,63,Ogun,Group 1
1672,David Anderson,Male,09053267186,davidanderson90@yahoo.com,58,Cross River,Group 1
1673,Cassandra Prince,Male,08351214588,cassandraprince69@hotmail.com,30,Oyo,Group 1
1674,Sharon Garza,Male,07113571884,sharongarza54@gmail.com,40,Kwara,Group 2
1675,Yolanda Morgan,Female,08403744502,yolandamorgan90@gmail.com,55,Cross River,Group 2
1676,Mary Tucker,Male,07151637482,marytucker74@hotmail.com,55,Abuja,Group 2
1677,Elizabeth Smith,Male,07649741463,elizabethsmith20@hotmail.com,39,Oyo,Group 1
1678,Alyssa Adkins,Male,09834192631,alyssaadkins71@yahoo.com,74,Ekiti,Group 1
1679,Jamie Sanders,Male,07806107322,jamiesanders91@hotmail.com,42,Ogun,Group 1
1680,Darryl Macdonald,Female,07680279055,darrylmacdonald15@gmail.com,18,Lagos,Group 1
1681,Matthew Gibson,Male,09141992514,matthewgibson91@hotmail.com,52,Ondo,Group 2
1682,Yolanda Brown DVM,Female,08601194379,yolandabrowndvm94@hotmail.com,29,Cross River,Group 2
1683,Jacob Mccormick,Male,07738923883,jacobmccormick58@gmail.com,31,Ogun,Group 1
1684,Daniel Kelly,Female,09334501311,danielkelly6@gmail.com,51,Ogun,Group 1
1685,Julie Wilson,Female,09341634957,juliewilson19@hotmail.com,37,Abuja,Group 1
1686,Maureen Hurst,Female,09570840162,maureenhurst5@yahoo.com,32,Ekiti,Group 2
1687,Judith Frazier,Female,07316616704,judithfrazier1@hotmail.com,51,Kwara,Group 1
1688,Robert Long,Female,07824054769,robertlong32@hotmail.com,52,Cross River,Group 2
1689,David Ramirez,Female,09964049652,davidramirez99@gmail.com,71,Ondo,Group 1
1690,Holly Duncan,Female,09426610432,hollyduncan48@gmail.com,46,Lagos,Group 1
1691,Michelle Monroe,Female,09727770496,michellemonroe64@gmail.com,70,Cross River,Group 2
1692,Virginia Palmer,Female,08960478506,virginiapalmer81@yahoo.com,25,Abuja,Group 2
1693,Antonio Moore,Female,09263378320,antoniomoore31@hotmail.com,25,Ekiti,Group 1
1694,Brian Ortega,Male,09490135992,brianortega16@yahoo.com,62,Oyo,Group 1
1695,Christopher Jacobs,Male,09040075128,christopherjacobs42@gmail.com,59,Ondo,Group 1
1696,Timothy Todd,Female,08165648035,timothytodd80@gmail.com,32,Ekiti,Group 2
1697,Jeffery Cameron,Male,09075048348,jefferycameron68@gmail.com,53,Osun,Group 1
1698,Thomas Clay,Female,07467416833,thomasclay87@gmail.com,31,Oyo,Group 2
1699,Amber Byrd,Male,09123005022,amberbyrd16@hotmail.com,67,Ekiti,Group 1
1700,James Willis,Male,07239785492,jameswillis31@yahoo.com,34,Ogun,Group 1
1701,Brendan Harper,Female,09726520703,brendanharper68@hotmail.com,23,Abuja,Group 1
1702,Michael Calderon,Male,08521624213,michaelcalderon97@hotmail.com,28,Ogun,Group 2
1703,Karen Harris,Male,09398282985,karenharris37@hotmail.com,28,Ondo,Group 1
1704,Anthony Ali,Female,07930147460,anthonyali64@yahoo.com,47,Osun,Group 1
1705,Felicia Gonzalez,Female,08029898133,feliciagonzalez58@gmail.com,73,Ondo,Group 1
1706,Cynthia Young,Female,09353387309,cynthiayoung78@hotmail.com,65,Osun,Group 1
1707,Jeffrey Garcia DDS,Female,09838834627,jeffreygarciadds86@hotmail.com,75,Kwara,Group 1
1708,Jeffrey Murphy,Female,09779605119,jeffreymurphy50@yahoo.com,15,Ogun,Group 1
1709,Cynthia Scott,Female,07365044739,cynthiascott40@gmail.com,25,Kwara,Group 1
1710,Lisa Duffy,Female,07827026304,lisaduffy31@gmail.com,40,Lagos,Group 2
1711,Amy Ward,Male,09054190135,amyward32@gmail.com,43,Kwara,Group 1
1712,Christopher Miller,Male,09168168466,christophermiller49@gmail.com,38,Abuja,Group 1
1713,Joshua Camacho,Female,08101840421,joshuacamacho9@yahoo.com,68,Ondo,Group 1
1714,Steven Ramos,Female,09265026431,stevenramos33@gmail.com,26,Kwara,Group 2
1715,Tina Ross,Female,08239752641,tinaross22@hotmail.com,68,Kwara,Group 2
1716,Christina Mcgrath,Male,08776815531,christinamcgrath69@yahoo.com,18,Ondo,Group 1
1717,Janet Williams,Male,09057648986,janetwilliams87@yahoo.com,49,Abuja,Group 1
1718,Vanessa Huffman PhD,Male,09528193671,vanessahuffmanphd62@gmail.com,31,Cross River,Group 2
1719,Heather Roberts,Female,09451354791,heatherroberts4@gmail.com,18,Abuja,Group 1
1720,Jason Hendrix,Female,07522389127,jasonhendrix66@hotmail.com,43,Abuja,Group 1
1721,Julie Freeman,Female,07130907716,juliefreeman40@gmail.com,23,Osun,Group 1
1722,Carrie Spencer,Female,08562349566,carriespencer61@yahoo.com,17,Oyo,Group 1
1723,Christina Prince,Female,09436086881,christinaprince88@yahoo.com,55,Osun,Group 1
1724,Megan Castaneda,Male,09605091732,megancastaneda93@gmail.com,39,Abuja,Group 2
1725,Gary Lewis,Male,09940598213,garylewis86@gmail.com,70,Abuja,Group 1
1726,Eddie Kelly,Male,09699264291,eddiekelly96@hotmail.com,32,Oyo,Group 1
1727,Gloria Edwards,Male,08486113470,gloriaedwards90@hotmail.com,71,Ekiti,Group 1
1728,David Clark,Female,07886187352,davidclark49@yahoo.com,69,Osun,Group 1
1729,Melissa Barber,Male,09052877159,melissabarber69@yahoo.com,63,Kwara,Group 2
1730,Richard Lee,Female,08184530672,richardlee91@hotmail.com,39,Ogun,Group 2
1731,Hannah Taylor,Male,08974624680,hannahtaylor39@hotmail.com,51,Osun,Group 1
1732,Tiffany Cain,Female,09391350430,tiffanycain91@gmail.com,68,Oyo,Group 2
1733,Roger Padilla,Male,07503034651,rogerpadilla83@hotmail.com,66,Cross River,Group 2
1734,Angel Phillips,Female,08114393820,angelphillips44@gmail.com,25,Oyo,Group 1
1735,Kevin Mcguire,Female,09613620280,kevinmcguire35@hotmail.com,64,Lagos,Group 1
1736,Casey Clark,Female,07194594276,caseyclark9@hotmail.com,45,Abuja,Group 1
1737,Raymond Schaefer,Male,09388763633,raymondschaefer84@yahoo.com,42,Abuja,Group 2
1738,Mrs. Mary Riley,Female,07358378454,mrs.maryriley74@hotmail.com,71,Abuja,Group 2
1739,Darrell Clark,Male,08309667062,darrellclark57@hotmail.com,39,Ogun,Group 1
1740,Kyle Villanueva,Female,08540934711,kylevillanueva79@gmail.com,51,Ekiti,Group 1
1741,Nicole Douglas,Male,09329146402,nicoledouglas22@hotmail.com,40,Ondo,Group 2
1742,Victoria Morris,Male,09064712541,victoriamorris7@hotmail.com,15,Lagos,Group 2
1743,Carl Munoz,Male,07766230492,carlmunoz4@hotmail.com,28,Kwara,Group 1
1744,Kenneth Bowers,Female,08898968865,kennethbowers3@yahoo.com,34,Oyo,Group 1
1745,Tyler Peters,Male,07529909118,tylerpeters5@yahoo.com,59,Lagos,Group 2
1746,Mark Gonzales,Female,09263520632,markgonzales40@yahoo.com,24,Ogun,Group 2
1747,Eric Grimes,Male,08981174561,ericgrimes31@gmail.com,25,Lagos,Group 1
1748,Kristine Oconnor,Male,09245798283,kristineoconnor48@yahoo.com,38,Cross River,Group 1
1749,Austin Johnson,Male,09895164148,austinjohnson82@yahoo.com,48,Kwara,Group 1
1750,Tommy Nelson,Female,09608431826,tommynelson36@hotmail.com,21,Kwara,Group 2
1751,Rachel Bentley,Female,07184647016,rachelbentley76@yahoo.com,60,Ondo,Group 2
1752,Kyle Barnett,Male,08242838555,kylebarnett20@hotmail.com,33,Ekiti,Group 1
1753,Kimberly Wolf,Female,09893367276,kimberlywolf84@hotmail.com,27,Abuja,Group 1
1754,Ronald Dominguez,Male,09621851875,ronalddominguez2@gmail.com,56,Ondo,Group 2
1755,Dr. Robert Rogers PhD,Male,08436725391,dr.robertrogersphd41@gmail.com,43,Osun,Group 1
1756,Jonathan Simon,Male,09621239918,jonathansimon28@gmail.com,27,Osun,Group 1
1757,Dustin Lopez,Female,07123411606,dustinlopez17@hotmail.com,16,Ogun,Group 1
1758,Mitchell Wong,Male,08851720488,mitchellwong97@gmail.com,72,Oyo,Group 2
1759,Brian Mooney,Female,07972283615,brianmooney84@hotmail.com,32,Ogun,Group 1
1760,Taylor Roberts,Female,09242563674,taylorroberts91@gmail.com,71,Kwara,Group 2
1761,Kathleen Russell,Female,08019678126,kathleenrussell62@hotmail.com,48,Abuja,Group 1
1762,Jerry Sanchez,Female,09314733453,jerrysanchez20@yahoo.com,22,Kwara,Group 1
1763,Mary Herman,Female,09380950164,maryherman14@yahoo.com,37,Abuja,Group 2
1764,Anthony Johnson,Male,07546207104,anthonyjohnson15@gmail.com,73,Kwara,Group 1
1765,Kyle Cole,Male,07272661771,kylecole18@gmail.com,64,Osun,Group 1
1766,Rhonda Roberts,Male,07906489324,rhondaroberts55@yahoo.com,53,Abuja,Group 2
1767,Timothy Ramirez,Female,08501085052,timothyramirez65@yahoo.com,73,Lagos,Group 2
1768,Tiffany Clarke,Female,09750635317,tiffanyclarke55@gmail.com,55,Ekiti,Group 2
1769,Daniel Miller,Male,07681073805,danielmiller48@gmail.com,59,Lagos,Group 1
1770,Jasmine Reed,Female,07953622405,jasminereed90@hotmail.com,48,Lagos,Group 1
1771,Jacqueline Horton,Female,09898121128,jacquelinehorton10@yahoo.com,39,Abuja,Group 1
1772,Brittany Valdez,Male,07980331135,brittanyvaldez59@hotmail.com,60,Kwara,Group 1
1773,Jennifer Orr,Female,07681585482,jenniferorr30@hotmail.com,74,Ondo,Group 1
1774,Caitlin Reed,Female,08910925358,caitlinreed62@gmail.com,54,Oyo,Group 1
1775,William Peters,Female,08156381941,williampeters29@yahoo.com,29,Osun,Group 2
1776,Mariah Boyer,Female,08935086174,mariahboyer3@hotmail.com,33,Kwara,Group 2
1777,Barbara Hernandez,Male,08712597442,barbarahernandez44@gmail.com,66,Cross River,Group 1
1778,Joshua Reyes,Female,08376246177,joshuareyes31@yahoo.com,27,Abuja,Group 1
1779,Darrell Hodge,Male,07856868639,darrellhodge5@gmail.com,66,Ekiti,Group 1
1780,Jennifer Davis,Male,07979038527,jenniferdavis41@hotmail.com,74,Lagos,Group 1
1781,Christopher Mills,Male,07559990919,christophermills37@hotmail.com,36,Ogun,Group 1
1782,Robert Greer,Male,07541096349,robertgreer75@gmail.com,30,Kwara,Group 2
1783,Carrie Taylor,Male,09396942790,carrietaylor82@yahoo.com,56,Ondo,Group 1
1784,Ryan Smith,Female,07188315174,ryansmith11@yahoo.com,71,Lagos,Group 2
1785,Gene Wong,Male,07565774102,genewong97@gmail.com,24,Osun,Group 1
1786,Raymond Mcclain,Male,08769686785,raymondmcclain89@hotmail.com,20,Lagos,Group 2
1787,Kenneth Blankenship,Male,07782040249,kennethblankenship38@yahoo.com,58,Kwara,Group 1
1788,Paula Carr,Male,09432781795,paulacarr58@gmail.com,62,Lagos,Group 2
1789,Kevin Williams,Male,07438656348,kevinwilliams5@yahoo.com,20,Abuja,Group 1
1790,Joel Smith,Male,09612402082,joelsmith57@hotmail.com,33,Ekiti,Group 1
1791,Brandon Johnson,Female,07208992510,brandonjohnson31@hotmail.com,56,Kwara,Group 1
1792,Kelsey Morgan,Female,09119517702,kelseymorgan49@yahoo.com,28,Ogun,Group 1
1793,Laura Harris,Male,07811961039,lauraharris58@hotmail.com,55,Osun,Group 2
1794,Sharon Love,Male,07736384610,sharonlove24@yahoo.com,63,Ondo,Group 2
1795,Janice Fisher,Female,09486879192,janicefisher80@yahoo.com,43,Ogun,Group 1
1796,Joe Skinner,Male,07881400952,joeskinner20@gmail.com,56,Ogun,Group 1
1797,Stephanie Taylor,Female,07759124080,stephanietaylor94@gmail.com,31,Ogun,Group 2
1798,Dustin Price,Female,09360149175,dustinprice57@yahoo.com,74,Ogun,Group 1
1799,Heather Castillo,Female,09649511464,heathercastillo38@hotmail.com,15,Abuja,Group 1
1800,Phillip Kelley,Male,08838092820,phillipkelley53@hotmail.com,62,Ogun,Group 2
1801,Jeremy Garrett,Female,08800597060,jeremygarrett10@gmail.com,29,Abuja,Group 1
1802,Sharon Marquez,Female,09185629520,sharonmarquez1@yahoo.com,18,Abuja,Group 2
1803,Joshua Rodriguez,Female,09036600604,joshuarodriguez69@hotmail.com,34,Cross River,Group 1
1804,Joshua Kirk,Female,07337102164,joshuakirk8@gmail.com,39,Osun,Group 1
1805,Clayton Leach,Male,08820736021,claytonleach5@gmail.com,59,Abuja,Group 1
1806,Angel Robertson,Female,08780339556,angelrobertson11@hotmail.com,29,Cross River,Group 1
1807,Nathan Peters,Female,07226555371,nathanpeters70@hotmail.com,76,Ondo,Group 2
1808,Chad Ruiz,Female,07837167496,chadruiz16@hotmail.com,42,Ekiti,Group 1
1809,Elizabeth Jordan,Male,07995297380,elizabethjordan98@hotmail.com,65,Ekiti,Group 1
1810,Benjamin Johnson,Female,08599068474,benjaminjohnson29@yahoo.com,45,Abuja,Group 1
1811,Aaron Cordova,Male,07740079017,aaroncordova88@yahoo.com,38,Lagos,Group 1
1812,Keith Smith,Female,07466310943,keithsmith11@hotmail.com,27,Ekiti,Group 1
1813,Andrew Lopez,Female,09323438222,andrewlopez39@yahoo.com,68,Ogun,Group 1
1814,Henry Woods,Male,09262117087,henrywoods6@yahoo.com,54,Kwara,Group 1
1815,Seth Williams,Male,08294443512,sethwilliams41@gmail.com,22,Oyo,Group 2
1816,Christopher Taylor,Male,09510866426,christophertaylor31@hotmail.com,40,Cross River,Group 1
1817,Tracy York,Female,08697024491,tracyyork34@gmail.com,29,Ekiti,Group 2
1818,Connie Bartlett,Male,08163948706,conniebartlett60@yahoo.com,67,Oyo,Group 1
1819,Cheryl Williams,Female,08229897658,cherylwilliams32@gmail.com,17,Lagos,Group 1
1820,Tony Lin,Male,09161221320,tonylin27@gmail.com,64,Osun,Group 2
1821,Hannah Moore,Female,07643439286,hannahmoore35@yahoo.com,59,Lagos,Group 1
1822,Samuel Taylor,Female,08151490126,samueltaylor30@gmail.com,59,Kwara,Group 2
1823,Gregory Williams,Female,09894487758,gregorywilliams90@hotmail.com,47,Abuja,Group 1
1824,Robert Chen,Female,08672874317,robertchen34@yahoo.com,21,Kwara,Group 2
1825,Charles Webb,Female,07663399307,charleswebb53@yahoo.com,35,Ondo,Group 1
1826,Austin Carlson,Male,09629690781,austincarlson13@gmail.com,55,Lagos,Group 1
1827,Kimberly Green,Female,09059315693,kimberlygreen57@yahoo.com,16,Lagos,Group 1
1828,John Johnson,Female,07329942901,johnjohnson77@gmail.com,62,Oyo,Group 1
1829,Nicholas Gibson,Female,07698872426,nicholasgibson37@gmail.com,63,Oyo,Group 2
1830,Clayton Paul,Male,09951844504,claytonpaul49@gmail.com,69,Abuja,Group 1
1831,Terrence Lee,Female,08378057372,terrencelee53@hotmail.com,30,Abuja,Group 2
1832,Christopher Mccoy,Male,08143583312,christophermccoy65@hotmail.com,49,Kwara,Group 1
1833,Bruce Koch,Male,08325156015,brucekoch25@yahoo.com,37,Cross River,Group 1
1834,Ruth Hoffman,Male,09790292807,ruthhoffman72@yahoo.com,27,Cross River,Group 2
1835,Lee Gibson,Female,08585354562,leegibson83@hotmail.com,64,Oyo,Group 2
1836,John Ferguson,Female,08814565072,johnferguson67@hotmail.com,52,Kwara,Group 1
1837,Christian Gibson,Female,07267718152,christiangibson29@gmail.com,44,Oyo,Group 1
1838,Tyler Bowers,Female,08715744306,tylerbowers49@hotmail.com,15,Kwara,Group 2
1839,Daniel Smith,Male,09375615255,danielsmith19@hotmail.com,35,Kwara,Group 1
1840,Holly Dixon,Male,07695426295,hollydixon53@yahoo.com,66,Abuja,Group 1
1841,Dustin Jordan,Male,07709101949,dustinjordan31@hotmail.com,51,Osun,Group 1
1842,George Gibson,Male,09722072772,georgegibson93@gmail.com,55,Abuja,Group 1
